x,y,z
11.506,10.343,6.61
4.991,5.435,1.64
-0.918,6.776,10.787
1.688,5.638,-1.563
12.451,0.539,8.782
11.253,-1.294,6.257
6.12,2.8,11.905
9.556,9.193,8.775
3.515,3.759,5.24
7.583,2.631,10.535
-0.082,6.182,-1.68
8.373,5.332,3.952
11.903,8.612,9.169
5.455,5.277,0.253
8.638,4.642,3.6
-1.061,6.072,9.19
10.951,11.211,6.446
1.018,5.523,-2.105
8.5,4.843,3.868
8.471,4.647,4.231
11.647,-0.821,7.412
10.39,-2.075,4.265
-1.04,6.825,10.661
-0.717,6.149,10.272
11.593,9.101,9.529
-0.563,6.895,-1.558
5.44,4.771,0.229
4.611,4.502,4.996
12.401,0.477,8.86
7.764,5.295,4.311
8.519,5.005,3.461
-1.661,7.561,9.268
0.325,5.873,-1.68
11.319,-1.494,4.458
12.516,11.62,3.243
9.122,13.137,5.262
12.684,0.95,9.065
-1.617,7.737,9.505
11.616,10.567,6.754
1.297,6.084,-1.857
3.843,4.091,5.112
10.748,12.035,4.438
7.868,4.843,3.595
4.653,4.13,4.649
12.233,11.769,3.247
5.155,5.872,2.099
12.274,11.741,3.253
5.808,2.859,11.07
11.467,9.548,9.429
11.007,-1.015,5.263
-0.838,6.276,10.377
5.391,5.811,1.623
12.357,0.135,8.458
9.245,10.118,9.085
11.419,10.907,6.561
10.386,12.101,6.093
6.128,2.85,11.912
9.376,10.859,9.174
8.265,4.9,3.33
5.736,3.553,11.187
11.793,8.883,9.371
0.317,6.037,-1.856
8.535,4.888,3.741
4.355,5.0,4.665
5.769,3.031,12.08
10.53,11.823,4.645
4.961,5.309,1.391
7.887,5.081,3.914
11.749,10.359,6.687
11.484,11.344,3.819
1.419,4.845,-1.734
7.437,3.439,10.747
-0.459,6.637,10.902
-1.124,7.927,10.162
0.064,5.966,-1.701
10.162,13.037,3.672
5.398,5.218,0.884
7.072,2.479,10.026
4.902,5.737,2.08
4.587,5.591,2.925
3.999,4.695,5.065
6.789,2.634,10.29
4.31,5.016,4.993
10.325,8.656,8.823
4.126,5.021,4.698
6.653,3.484,11.645
8.45,4.782,3.786
10.739,10.66,6.014
12.564,0.243,8.621
8.797,4.309,3.946
12.481,11.621,3.272
10.546,-1.984,4.706
-0.909,6.738,10.864
1.902,5.751,-1.767
0.945,5.305,-1.748
-1.198,6.367,9.228
12.608,0.831,9.021
10.177,-1.508,3.826
-0.73,6.983,10.894
9.422,10.626,8.895
-1.101,7.38,10.571
5.192,5.72,1.756
0.799,5.356,-1.737
9.734,12.088,4.109
7.04,2.38,11.003
2.363,5.516,-2.024
12.298,0.421,8.553
11.983,11.714,3.566
12.04,0.051,8.375
9.515,9.916,9.033
4.019,4.301,5.109
9.256,13.256,5.113
6.905,2.593,11.164
9.527,10.225,8.757
7.557,5.436,3.936
9.077,11.339,9.395
8.603,5.329,3.75
9.219,10.85,9.23
11.657,8.791,9.379
-1.552,7.678,9.848
-1.524,7.192,10.341
5.347,5.723,1.335
3.536,3.675,5.239
9.602,13.144,3.892
0.951,5.309,-1.813
5.831,3.473,11.18
8.095,4.955,3.462
6.167,3.201,11.041
11.567,10.729,6.557
11.303,9.078,8.343
11.601,9.999,6.602
6.941,2.291,10.566
6.113,2.565,11.254
4.831,5.171,1.735
12.369,11.658,3.284
5.614,5.642,0.562
11.166,11.172,6.498
10.438,11.082,5.423
12.347,11.81,3.223
10.103,10.306,8.924
3.476,3.81,4.788
4.277,5.028,4.902
0.968,5.213,-1.765
9.561,4.287,3.295
7.019,2.189,10.677
10.001,11.348,5.789
7.189,2.387,10.87
1.436,5.948,-1.837
5.199,5.396,1.123
8.451,5.487,3.63
4.03,4.395,5.143
10.577,12.103,3.699
7.37,3.266,11.035
7.522,5.566,3.991
4.781,5.066,1.377
1.53,6.249,-2.177
4.514,5.138,1.926
10.565,-1.16,4.372
11.845,10.211,6.801
9.772,9.176,8.893
12.567,0.213,8.601
-0.586,5.649,9.256
0.393,5.699,-1.772
9.948,12.209,5.55
4.555,5.446,2.192
6.326,4.805,-0.528
-0.612,5.802,10.038
11.11,-1.61,4.119
11.589,8.898,7.913
4.489,4.161,4.5
6.245,2.62,11.369
-0.864,6.103,9.322
4.429,5.209,4.651
10.415,11.925,4.662
11.867,11.691,3.527
1.054,5.442,-1.748
4.961,5.354,1.499
7.137,2.529,10.987
10.355,9.749,9.373
-1.623,7.184,9.72
9.253,4.83,3.361
10.322,12.995,3.584
-0.492,6.6,11.015
-1.694,7.42,9.222
12.591,0.465,7.998
5.049,5.459,1.786
5.844,2.833,11.722
6.066,2.687,11.325
4.925,4.466,5.329
10.749,-1.145,4.972
11.606,12.036,3.319
6.662,2.538,10.627
5.54,5.906,1.211
4.849,5.66,2.386
-0.738,5.904,10.144
11.148,-1.274,4.26
12.082,-0.359,8.282
8.54,5.24,3.704
6.709,3.418,11.591
9.671,11.711,5.697
4.12,4.341,5.392
-1.455,6.69,10.116
12.068,11.51,3.475
5.566,5.474,0.437
6.413,5.171,-0.341
10.707,10.652,5.737
1.071,5.651,-2.129
10.387,-1.608,3.794
5.993,3.225,11.802
7.549,5.106,4.039
12.603,0.555,8.345
10.114,11.973,5.823
6.404,2.465,11.296
10.306,-1.818,3.854
12.744,1.047,9.114
10.75,-1.846,4.975
3.763,4.216,4.435
8.274,5.176,3.794
11.121,10.866,6.067
6.996,5.317,3.767
11.719,10.608,6.461
4.709,5.566,4.4
9.192,4.848,3.394
0.933,5.838,-1.529
4.134,4.669,5.14
10.901,-1.51,5.815
11.164,9.26,8.892
5.5,5.728,1.236
-1.486,6.829,10.273
-1.365,6.894,9.638
10.825,9.91,9.294
3.949,4.335,5.107
10.937,8.403,8.814
5.86,3.397,11.303
6.673,4.904,-0.68
9.562,12.543,5.512
12.678,0.782,8.701
9.741,12.026,5.462
11.359,10.937,6.528
5.175,5.465,1.046
11.329,11.21,6.606
11.418,-0.926,6.342
11.765,11.567,3.485
8.018,5.414,3.946
11.427,9.48,9.021
8.505,4.459,3.902
-0.558,5.786,10.095
4.788,6.672,4.138
3.6,3.811,4.361
11.134,11.318,4.598
11.8,11.791,3.503
10.13,12.334,5.726
12.353,0.113,8.705
6.566,5.605,3.804
11.193,9.254,8.845
-1.522,7.137,9.21
5.448,4.843,0.233
10.528,11.775,4.634
10.946,10.625,6.055
-0.011,6.714,-1.612
12.561,0.458,7.95
9.841,11.858,5.388
11.425,11.867,3.547
1.982,5.564,-1.706
11.217,10.479,6.3
1.347,6.349,-2.134
9.373,4.799,3.46
1.386,5.414,-1.768
12.156,11.853,3.357
8.551,5.48,4.184
12.612,0.611,8.633
10.498,8.979,9.027
9.416,5.18,3.331
4.349,4.496,5.107
1.226,5.645,-2.095
-1.676,7.684,9.561
1.398,5.217,-1.552
5.519,5.66,1.095
-0.494,5.813,10.243
6.219,3.0,11.227
4.821,4.416,5.339
9.604,11.876,5.441
5.452,5.671,0.895
5.982,5.799,0.697
6.38,5.141,-0.351
4.624,4.306,4.909
11.48,9.262,8.958
-0.452,6.809,-1.586
10.687,11.497,6.306
8.739,4.563,3.668
1.884,4.756,-1.884
8.525,4.803,3.766
11.264,10.764,6.262
10.305,12.698,3.538
6.884,3.558,11.585
9.895,12.553,5.76
2.261,5.034,-1.936
10.499,10.854,5.912
6.791,2.797,10.935
7.166,5.591,3.924
12.776,1.038,8.965
4.78,5.289,2.056
6.138,3.096,12.155
7.126,2.335,10.354
-0.983,6.72,10.777
8.016,4.945,4.158
9.786,4.461,3.082
12.015,9.906,6.918
3.493,3.895,4.931
3.754,4.127,4.305
9.365,5.027,3.293
10.107,9.765,9.628
4.113,4.549,5.306
9.515,9.512,8.993
-1.554,7.174,10.212
6.113,2.783,11.45
5.615,4.888,0.091
-1.378,7.531,9.47
11.666,9.358,9.176
8.314,5.151,3.652
12.091,11.74,3.381
6.402,5.292,3.627
11.75,10.683,6.573
10.329,12.353,4.143
5.867,4.707,-0.215
8.447,4.745,3.664
-1.415,7.259,10.417
6.748,2.559,10.601
12.606,0.458,8.034
9.391,9.517,8.745
-1.001,6.722,10.74
5.365,5.577,0.765
-1.463,7.566,10.374
10.231,-1.418,3.837
11.364,11.367,3.876
9.412,4.477,3.35
1.427,4.974,-1.924
10.672,8.917,8.973
-1.429,7.6,10.064
9.405,11.058,9.437
11.124,11.293,6.513
11.09,-1.376,5.79
12.561,0.475,7.977
0.428,6.234,-1.545
0.495,5.629,-1.789
9.392,13.32,3.927
5.732,2.862,11.896
6.224,3.386,10.756
1.555,4.704,-1.896
11.671,-0.562,6.902
9.701,4.447,3.168
4.723,5.816,3.155
3.698,3.848,5.098
2.603,4.887,-1.584
12.375,0.156,7.434
9.865,12.922,3.944
9.368,4.861,3.409
-1.646,7.585,9.852
3.621,3.73,5.235
3.885,4.974,3.713
12.6,0.546,8.59
10.687,11.072,6.163
-1.101,6.538,10.665
10.883,10.585,5.469
3.334,3.563,5.181
10.787,9.686,8.931
12.588,0.23,8.597
7.37,3.705,11.098
11.677,11.196,3.867
12.426,0.22,7.694
-1.113,7.619,10.185
5.92,3.357,11.494
11.0,-0.853,5.828
4.363,5.527,3.764
6.053,2.859,11.643
6.204,5.478,-0.087
4.405,5.415,4.225
-1.124,6.379,9.561
10.574,12.47,3.51
11.4,11.122,4.071
5.099,4.956,0.835
7.542,5.073,3.812
-0.088,6.209,-1.786
10.155,12.354,3.926
9.695,10.57,9.473
10.615,12.123,4.453
8.575,5.323,3.766
10.243,-1.956,3.979
10.473,11.3,6.169
-1.366,7.347,9.748
-1.126,7.538,10.222
2.186,5.769,-1.906
11.612,-0.462,6.415
4.642,5.031,4.766
6.187,2.864,11.613
5.033,5.621,1.679
4.172,5.018,4.652
4.343,5.335,4.587
10.674,12.496,3.459
0.964,6.191,-1.647
5.9,4.887,-0.003
11.936,-0.636,7.172
0.275,6.021,-1.896
8.686,4.926,3.575
10.57,9.458,9.505
10.289,-1.975,4.027
8.38,5.227,3.633
7.975,5.018,4.09
11.116,11.037,6.362
11.602,8.708,9.175
-0.888,6.852,10.747
11.468,-1.408,4.488
12.32,0.336,7.989
11.122,10.142,6.053
6.031,2.705,11.714
11.245,-1.23,5.097
3.664,4.598,4.173
6.241,2.487,10.749
11.397,11.705,3.63
9.702,12.326,5.748
5.538,4.768,0.106
4.263,5.5,3.593
0.249,6.047,-1.896
10.584,8.633,8.83
10.383,9.428,9.47
10.002,9.155,9.102
8.295,5.124,3.62
4.873,4.688,4.823
10.104,11.879,6.073
9.914,11.831,5.674
8.024,5.205,4.298
4.277,3.799,4.831
10.064,11.763,6.016
8.283,5.095,3.597
5.737,4.829,0.15
4.193,3.887,5.0
9.826,10.269,9.538
5.893,5.92,0.624
0.103,6.594,-1.723
6.498,2.496,10.567
3.599,4.493,4.072
7.193,3.592,11.129
12.013,0.004,7.06
5.553,5.835,1.155
0.35,6.027,-1.947
10.114,11.246,5.797
8.568,4.835,3.348
10.681,9.141,9.275
10.866,12.612,3.481
10.256,10.993,5.399
11.927,-0.451,7.672
9.46,10.239,9.143
10.707,9.377,9.219
9.368,10.965,9.012
1.057,5.887,-2.068
9.749,12.583,5.754
5.669,5.179,0.035
2.573,4.986,-1.863
1.091,5.736,-2.085
10.629,10.709,5.695
10.54,9.472,9.485
6.188,2.565,10.774
8.883,4.786,3.666
-1.56,7.261,10.147
12.204,0.245,7.462
9.433,9.255,8.735
11.502,12.28,3.279
9.768,11.85,4.166
-0.752,6.873,9.934
8.466,4.745,3.878
5.926,4.956,-0.002
6.106,5.5,0.17
-0.783,7.434,10.639
10.948,10.949,6.0
11.55,-0.547,6.414
4.713,5.808,3.002
10.643,11.224,6.249
-0.47,6.594,-1.738
6.275,2.8,11.492
4.486,5.479,4.123
4.399,5.224,4.544
6.369,4.93,-0.475
6.237,2.841,11.189
3.583,4.159,4.908
4.138,4.961,4.72
10.887,11.59,4.688
6.121,5.01,-0.157
8.359,5.496,3.912
5.123,4.934,0.781
-0.483,6.811,-1.675
10.049,9.954,9.34
-1.333,6.675,10.224
8.777,5.385,3.748
3.965,4.294,4.328
12.088,11.572,3.453
-0.755,7.288,10.634
9.93,12.117,5.921
1.179,6.184,-2.059
10.917,10.723,6.256
10.494,11.839,4.575
10.017,9.727,9.38
-1.06,6.205,8.971
11.742,-0.531,6.097
10.19,9.058,8.729
12.025,0.048,7.081
-1.141,6.385,10.405
10.681,10.811,5.892
-0.477,6.905,-1.711
8.694,5.099,3.98
10.151,8.65,8.713
3.489,4.243,4.662
5.351,5.627,0.786
11.265,11.594,3.693
-1.581,7.561,9.329
8.633,5.148,3.871
-0.871,5.975,8.945
0.555,5.815,-1.895
9.297,13.128,5.46
3.607,4.521,4.089
-0.416,6.934,-1.655
8.361,4.957,3.752
-1.314,6.361,9.158
-1.2,7.192,10.219
10.722,-1.818,5.153
10.498,11.281,6.197
4.214,4.708,4.952
0.449,6.029,-1.853
9.275,13.269,5.259
6.233,2.903,11.61
7.995,4.921,4.088
11.46,-0.761,7.278
5.742,5.878,0.725
-1.015,7.26,10.517
11.113,11.087,6.207
11.156,-0.858,5.436
6.969,2.508,10.183
-1.151,7.446,9.969
4.953,5.378,1.586
1.076,6.064,-1.968
9.823,9.258,8.807
6.447,3.204,11.366
-1.545,7.531,10.261
3.837,4.091,4.492
11.172,-1.218,6.451
8.291,5.117,4.121
10.5,11.856,4.507
10.368,11.007,5.976
-1.39,6.793,9.102
-1.029,7.224,10.525
7.953,5.615,3.772
9.997,9.701,9.401
0.024,6.648,-1.89
6.788,3.198,11.324
9.62,12.031,5.727
4.101,5.162,4.516
12.059,-0.712,7.008
10.961,11.664,3.572
12.483,0.567,8.819
8.734,5.015,3.952
11.388,8.814,8.953
5.888,4.935,-0.026
6.832,2.762,10.153
11.675,12.224,3.288
9.757,10.05,8.839
0.399,6.126,-1.933
-0.621,5.891,9.892
1.189,5.865,-2.136
11.01,8.441,8.822
0.414,6.087,-1.954
9.762,13.107,3.928
10.042,9.549,9.194
9.776,11.953,4.224
10.427,11.352,6.145
-1.432,6.533,9.407
10.965,-0.934,6.025
10.826,-1.352,4.21
6.264,2.859,11.524
10.109,9.937,9.499
11.952,-0.551,7.298
10.836,9.573,9.114
6.001,2.697,11.37
2.203,5.627,-1.843
0.479,6.038,-1.994
-1.456,6.991,9.329
5.803,5.69,0.358
4.795,5.464,4.234
3.577,4.236,4.519
0.608,6.091,-1.87
11.343,11.949,3.448
4.531,5.441,2.502
9.903,10.03,9.494
3.397,3.596,5.215
10.907,10.734,6.257
6.771,3.377,10.85
11.16,12.279,3.356
-1.299,6.524,9.576
-0.8,6.36,10.16
9.456,9.218,8.707
-1.084,7.052,9.813
9.079,13.134,5.212
5.521,4.767,0.146
-1.064,6.01,9.396
10.422,11.234,6.156
12.12,-0.152,6.753
-1.283,7.119,9.725
-1.603,7.113,9.113
10.652,-1.192,5.041
11.331,-1.11,5.523
6.976,2.319,10.351
10.201,9.945,9.555
4.619,5.038,5.044
11.02,12.446,3.643
10.043,12.301,3.762
9.62,11.873,5.599
5.189,5.514,1.452
-1.387,6.6,9.771
-0.287,6.752,-1.616
-1.499,6.698,9.385
9.924,10.172,8.894
9.189,12.525,5.439
8.031,4.708,3.591
8.485,5.052,3.396
10.327,11.487,5.915
6.868,2.167,10.536
-1.335,6.452,9.683
-1.006,6.57,9.739
10.86,-1.316,5.572
6.796,2.754,10.361
6.989,2.303,10.446
9.475,12.394,5.621
9.533,13.108,3.733
4.501,5.383,4.215
4.785,5.745,2.38
3.63,4.45,4.079
0.522,6.005,-2.014
11.0,-0.973,4.937
10.147,9.746,9.329
7.303,3.765,10.921
7.719,4.816,3.77
9.709,10.243,9.521
9.861,12.288,5.864
10.052,-1.595,3.68
-1.502,6.83,9.602
9.572,9.904,9.223
11.122,-1.444,6.162
11.816,-0.722,5.906
6.914,2.18,10.67
-1.134,6.012,9.388
3.54,4.011,4.868
10.01,-1.691,3.474
11.165,11.922,3.518
5.481,5.262,0.692
4.782,5.171,1.519
0.387,6.578,-1.866
0.456,6.219,-2.061
4.255,4.547,4.109
10.04,10.275,9.088
9.797,13.124,3.981
8.156,4.977,3.77
11.035,-1.348,4.814
10.419,11.694,5.96
5.323,5.95,2.131
7.42,5.068,4.152
9.497,12.179,5.75
0.991,6.518,-2.146
10.648,11.724,4.745
4.778,5.42,1.901
-1.344,6.657,9.47
-1.287,6.832,9.177
9.443,12.628,3.981
0.6,6.536,-2.1
10.694,-1.692,4.026
7.708,4.987,4.007
6.814,2.381,10.658
10.414,11.569,5.808
1.285,5.094,-1.602
11.13,11.396,3.89
11.305,11.092,4.238
11.236,-1.354,6.308
10.647,10.673,5.957
10.548,11.522,5.869
2.33,5.526,-1.83
5.173,5.417,1.294
10.437,-2.015,4.414
3.662,3.884,4.147
10.272,12.332,4.174
-0.864,6.199,9.976
-1.366,6.517,9.263
11.178,11.406,3.846
-0.609,5.689,9.142
7.896,5.246,3.852
-1.343,7.908,9.808
10.488,11.708,5.944
9.97,12.537,4.014
11.211,-1.364,6.302
1.34,6.29,-2.15
5.145,5.433,1.309
0.379,6.671,-1.646
4.942,5.338,1.412
5.616,5.656,0.686
7.141,2.223,10.702
10.626,11.774,3.704
11.288,-1.203,6.617
9.133,4.473,3.543
10.759,11.716,3.907
-1.699,7.565,9.379
-0.73,5.859,9.316
9.719,11.791,5.632
10.367,9.599,8.584
10.138,8.67,8.697
1.217,5.704,-2.209
11.634,11.597,3.67
-1.065,6.194,9.545
11.165,-1.493,4.647
11.823,-0.963,5.79
11.407,11.914,3.91
8.472,5.478,3.877
10.673,11.436,4.109
9.784,12.7,5.644
9.302,9.65,8.888
10.523,13.001,3.66
9.839,-1.755,3.244
9.815,10.56,9.366
7.875,5.182,3.86
0.966,5.819,-2.187
10.77,-1.878,5.156
-1.351,6.62,9.623
10.084,12.953,4.008
7.812,4.938,3.874
3.988,3.785,4.138
11.642,-1.106,5.504
6.723,5.346,3.574
10.055,9.344,9.07
10.284,11.842,4.109
10.559,9.608,9.069
4.403,3.999,5.141
11.045,-1.347,5.852
4.368,3.739,4.801
7.235,2.296,10.801
7.156,3.333,10.906
3.532,4.01,4.6
-1.435,6.796,9.728
11.417,-1.125,6.747
5.91,5.635,0.081
11.517,11.534,3.8
7.794,5.477,3.956
5.944,2.807,11.831
1.471,5.668,-1.633
-0.968,6.131,10.246
0.231,6.587,-1.863
-0.895,7.077,10.831
5.611,3.456,11.526
10.622,9.393,8.995
5.574,3.063,11.969
8.487,4.823,3.765
11.095,-1.353,4.953
8.836,4.839,3.732
-0.5,6.87,-1.71
12.045,11.292,3.595
9.66,9.031,8.653
10.091,10.538,9.423
5.894,5.54,3.441
5.8,2.93,11.872
4.301,5.252,4.466
5.259,5.148,0.843
11.812,10.429,6.483
1.459,5.003,-2.02
6.406,3.06,10.593
3.38,3.737,4.819
3.967,4.73,3.913
0.803,5.223,-1.916
1.861,5.99,-1.911
11.952,11.361,3.677
7.029,2.307,10.491
1.599,4.729,-1.909
5.074,5.545,1.692
5.147,5.274,1.009
4.033,4.213,4.153
12.234,-0.609,7.005
11.312,9.421,9.382
3.5,4.06,4.452
5.707,3.039,11.57
11.092,11.003,6.097
7.8,5.402,4.18
6.379,2.68,11.357
10.432,-1.884,3.767
4.753,5.035,1.391
9.889,11.859,5.514
10.183,9.126,9.34
6.963,2.281,10.192
11.796,10.342,6.575
-1.762,7.796,9.537
8.706,4.569,3.851
11.376,-1.176,4.678
5.601,3.046,12.036
10.754,-1.782,5.252
12.517,-0.01,8.219
4.907,4.561,4.794
3.573,3.897,4.783
11.625,8.611,8.253
12.07,-0.414,8.059
6.94,2.42,10.471
3.571,3.987,4.435
-0.721,5.79,8.902
-1.558,7.179,10.219
8.625,5.099,3.939
11.914,-0.869,6.32
7.74,5.241,3.668
6.176,2.692,10.754
1.534,5.4,-1.806
10.541,12.466,3.544
-1.357,6.94,9.557
5.777,5.752,0.57
0.412,6.497,-1.774
2.137,5.509,-2.025
9.954,11.745,4.204
10.299,9.557,9.173
10.664,12.455,3.873
9.09,4.784,3.835
10.701,11.435,3.943
10.564,11.104,5.473
7.38,4.075,11.284
-1.423,7.827,9.939
5.445,5.603,0.831
12.377,0.303,7.609
7.006,3.629,11.04
6.117,2.632,11.548
8.456,4.365,3.701
4.057,3.58,4.768
8.059,4.573,3.861
12.065,11.467,3.496
-0.554,5.58,8.968
5.476,5.204,0.142
-0.845,6.091,9.176
2.608,4.877,-1.775
5.123,5.249,1.146
10.515,10.076,9.254
10.224,11.043,5.749
9.392,4.313,3.55
6.063,5.664,0.104
-1.015,7.087,10.604
9.881,9.041,8.707
12.58,0.315,8.555
7.143,3.104,10.473
6.977,2.61,10.991
-0.988,6.465,9.402
4.392,3.914,4.889
6.977,3.686,11.0
11.718,11.166,3.929
11.573,10.324,6.453
6.702,4.938,-0.674
9.614,12.423,5.563
2.509,4.717,-1.615
6.143,3.278,11.475
10.938,8.978,8.983
2.541,4.941,-1.639
9.565,4.497,3.286
7.358,4.034,11.274
10.876,10.052,6.06
-1.738,7.245,9.734
11.228,8.948,8.682
6.478,2.829,10.521
6.541,2.661,11.032
-0.756,5.811,9.157
10.628,10.707,6.072
10.321,10.789,5.751
11.243,12.031,3.501
11.26,-1.237,6.096
6.126,2.571,11.33
9.838,12.787,3.884
11.412,10.796,6.186
9.974,11.912,4.175
9.33,4.916,3.548
9.954,-1.752,3.784
12.148,11.477,3.454
5.031,5.501,1.784
6.144,5.43,-0.188
-0.622,5.716,9.646
9.516,4.619,3.421
10.525,11.353,5.543
9.55,4.459,3.328
9.576,12.64,3.842
-0.341,6.033,10.174
9.74,9.257,8.891
5.47,5.588,1.202
1.585,6.156,-2.187
6.507,5.172,-0.488
5.527,5.303,0.205
11.815,11.992,3.384
10.199,9.2,9.194
4.302,3.888,5.175
9.402,13.188,3.999
4.157,3.809,5.341
0.289,6.265,-1.834
12.374,11.682,3.259
2.133,5.579,-1.821
1.658,5.67,-2.147
7.239,2.469,10.803
5.438,5.375,0.596
-1.034,6.317,9.854
12.516,-0.161,8.053
0.823,6.389,-1.859
10.297,9.375,9.021
-0.269,6.59,-1.716
8.853,4.413,3.785
9.802,12.627,5.556
11.429,12.256,3.414
3.533,3.692,5.209
6.139,5.383,-0.152
8.592,5.225,3.715
10.924,9.464,8.896
5.849,3.173,11.553
4.42,3.889,5.055
10.117,8.61,8.688
6.279,5.45,-0.249
12.196,11.264,3.541
6.22,2.729,11.435
5.076,5.787,2.54
4.915,4.165,5.177
11.582,12.173,3.39
1.919,4.744,-1.892
10.599,12.743,3.601
2.095,5.368,-1.915
10.023,9.988,9.608
10.885,9.057,8.75
8.408,4.88,3.919
11.207,8.61,8.842
4.79,4.114,5.222
10.453,8.856,8.819
10.841,10.235,5.819
2.423,5.262,-1.98
4.616,5.251,2.253
-1.289,6.931,9.764
11.361,8.756,9.153
11.84,-0.688,7.694
9.975,11.466,5.743
-1.121,6.957,9.827
10.694,-1.0,4.536
11.957,-0.472,8.047
11.228,-1.405,4.881
2.297,5.123,-1.937
10.621,12.049,4.435
5.677,5.411,0.151
4.014,4.196,3.974
5.51,5.548,0.591
11.109,11.311,4.591
6.339,3.246,11.786
10.61,12.308,3.822
10.214,10.971,5.587
10.559,11.821,5.919
4.314,3.879,5.168
9.585,11.702,5.633
12.45,-0.257,7.869
9.597,10.522,9.406
11.735,9.599,6.993
10.087,-1.561,4.068
9.315,4.357,3.531
1.177,6.327,-1.834
9.298,4.2,3.675
4.655,5.611,2.251
11.195,9.161,8.862
4.676,5.802,3.053
2.471,5.044,-1.767
0.994,5.81,-2.072
7.353,3.547,11.092
1.351,6.129,-1.912
7.495,3.829,11.147
12.235,-0.106,7.003
10.701,10.525,5.999
5.743,5.71,1.003
2.587,4.943,-1.804
4.818,5.398,4.544
6.162,5.354,-0.184
10.543,11.404,5.648
10.67,11.476,5.782
-1.588,7.105,9.301
12.325,0.213,7.733
10.158,9.095,9.401
6.866,2.428,10.941
5.843,5.769,0.653
7.511,2.859,10.66
9.664,13.218,3.823
10.718,8.783,8.838
10.587,11.755,6.134
11.151,11.063,6.089
7.881,4.651,3.716
10.683,8.788,8.712
-1.592,7.385,9.294
11.23,10.172,6.261
-1.722,7.323,9.766
9.031,4.691,3.909
10.617,11.603,4.378
11.67,10.088,6.502
11.089,11.766,4.172
11.595,8.911,9.008
11.682,9.791,6.422
-1.139,7.05,9.307
4.8,5.067,1.939
5.536,4.918,0.145
-0.59,6.855,-1.531
-1.106,7.719,10.23
10.847,10.371,5.931
4.002,3.568,4.812
7.341,3.036,10.373
9.25,4.398,3.581
9.501,12.091,5.52
11.869,11.329,3.733
5.942,5.532,0.036
2.593,4.912,-1.802
3.505,3.959,4.679
12.1,-0.351,8.282
9.746,12.924,3.884
12.11,11.683,3.41
7.256,5.613,4.081
-1.563,7.197,10.207
9.283,10.968,9.191
4.438,3.866,5.0
4.483,4.732,2.071
1.941,6.056,-1.999
4.927,5.246,2.056
6.122,2.693,11.541
4.869,4.71,4.828
-0.834,6.301,9.585
5.111,4.476,4.765
12.533,0.406,8.698
10.113,12.431,3.859
4.311,3.718,4.888
10.93,9.993,9.617
12.471,0.385,7.787
11.576,-1.15,5.482
5.437,5.192,0.641
5.621,3.531,11.375
11.801,9.941,6.684
7.206,2.641,10.172
-0.732,6.216,10.652
9.365,10.922,9.409
12.636,0.075,8.205
10.4,12.338,4.167
5.996,3.311,12.022
5.027,5.819,2.139
4.238,4.802,4.652
10.188,12.913,4.021
6.039,5.219,-0.062
5.363,5.611,1.151
1.257,5.405,-2.101
-1.119,6.737,9.478
9.992,9.323,9.214
11.353,8.353,9.263
9.496,4.889,3.247
11.155,11.182,4.139
11.537,10.726,6.549
5.177,5.445,1.725
-0.534,6.621,11.001
-1.127,6.32,8.967
12.45,0.342,8.924
-0.318,6.645,-1.693
11.891,12.255,3.319
5.716,3.543,11.125
11.592,8.353,9.151
7.084,2.906,10.964
9.729,4.433,3.118
-1.141,6.53,9.767
11.804,10.203,6.756
5.001,4.605,4.78
-0.768,6.179,10.602
3.971,4.217,5.36
12.604,0.474,8.791
5.106,5.508,0.924
12.685,0.637,8.705
9.826,12.394,3.996
11.385,8.252,9.071
1.105,6.133,-1.486
9.767,4.474,3.096
10.54,11.727,4.639
11.561,10.4,6.785
10.545,8.714,9.091
12.496,-0.241,7.76
-0.611,6.871,-1.562
10.99,8.39,8.839
12.532,0.86,9.031
11.422,10.99,6.546
9.346,10.878,9.213
6.402,4.967,-0.526
9.769,12.406,5.751
12.579,0.616,8.948
4.81,4.198,4.821
10.889,8.902,8.783
10.882,11.545,4.53
12.699,0.632,8.743
4.526,4.375,4.363
11.592,9.077,9.562
9.889,9.554,8.981
9.592,4.514,3.189
-0.644,6.869,-1.533
7.462,3.893,11.196
11.695,-0.747,5.585
3.596,3.829,4.881
2.326,5.585,-1.959
1.515,4.726,-1.899
3.809,3.481,4.797
11.707,10.636,6.544
11.515,-1.372,4.614
11.569,10.921,6.631
11.363,-1.301,5.098
6.134,5.223,-0.161
9.885,11.53,5.461
8.964,4.726,3.341
11.164,10.116,6.128
1.202,4.983,-1.982
9.716,10.284,9.422
10.558,9.599,9.505
10.688,8.5,8.836
-1.251,6.863,10.653
11.261,-1.329,5.119
2.147,4.784,-1.867
7.786,5.456,4.259
9.465,4.681,3.438
6.928,3.584,11.571
3.555,3.83,4.286
9.847,12.772,4.126
9.97,11.335,5.944
-1.005,7.845,10.441
9.45,4.701,3.499
10.921,11.649,6.091
1.345,4.986,-1.992
9.46,9.842,8.965
12.774,0.97,8.852
4.649,5.218,4.24
11.405,8.887,9.343
4.499,4.705,4.858
10.517,12.017,6.217
0.874,6.108,-2.174
12.249,11.602,3.399
9.936,12.013,3.898
12.247,-0.032,8.584
10.626,9.498,9.278
