x,y
11.406,-3.166
4.027,4.863
4.992,5.375
5.669,9.185
14.495,8.359
-1.029,2.453
10.674,12.479
9.628,4.575
8.936,12.722
10.842,11.294
13.648,-0.565
-5.211,7.001
11.445,-3.233
12.725,-2.194
4.811,6.199
6.784,-1.264
7.268,-1.089
4.194,4.875
4.676,4.886
10.238,14.825
-4.893,8.544
13.996,8.915
12.256,-2.999
10.47,4.743
-6.051,9.027
10.923,11.561
8.727,5.051
-4.994,8.701
-5.351,8.578
11.656,-2.738
8.316,5.714
5.799,-0.772
10.688,14.071
3.746,4.788
14.89,9.983
10.771,14.723
9.885,5.414
15.007,8.682
5.121,-1.142
9.955,11.631
-0.892,4.574
6.899,-1.102
-4.566,7.284
7.002,-0.799
-5.081,8.305
15.35,9.864
12.599,-2.494
-0.879,3.23
6.373,0.394
11.806,13.908
9.082,12.551
-4.86,7.223
13.895,0.788
10.59,4.758
-4.739,8.832
-4.856,6.942
-0.655,3.479
5.82,8.919
13.825,9.637
6.374,-1.031
9.452,13.602
14.945,10.416
11.251,13.097
6.572,-0.155
-1.374,4.552
3.674,4.525
5.693,9.362
-0.627,3.214
14.275,10.942
6.809,-0.344
5.635,4.687
12.301,-2.367
-1.63,4.678
14.968,10.87
9.257,5.474
15.247,10.807
10.546,-4.361
10.346,11.823
14.077,9.399
9.731,12.505
9.362,12.589
12.294,-2.376
-4.573,7.398
7.107,-1.1
6.759,-1.097
10.887,14.242
9.768,14.386
-0.694,3.635
8.093,5.254
15.148,11.406
12.37,-2.346
15.717,10.525
14.225,10.893
5.923,9.483
9.504,12.36
10.279,15.13
-0.464,3.561
5.825,9.527
8.06,-0.742
-5.466,8.949
15.069,11.597
12.714,-2.257
-1.242,5.331
12.504,-1.447
9.337,12.966
9.283,12.703
-0.929,3.327
6.625,-1.053
15.134,10.587
-4.805,6.967
6.693,-1.355
4.472,4.699
5.896,9.456
12.606,-2.443
11.81,-1.653
10.175,14.649
-5.552,8.955
-4.788,7.389
9.679,4.874
-0.779,3.159
9.679,12.641
11.853,14.004
9.031,12.99
4.228,4.426
-1.413,2.579
9.369,12.461
10.541,12.56
5.569,5.393
-4.233,8.442
-4.721,6.473
10.808,-3.947
-4.862,6.748
4.748,5.763
5.591,8.903
4.579,7.579
6.699,-1.26
-4.956,7.846
9.817,4.822
8.334,13.156
10.388,4.957
3.807,5.924
10.248,4.743
6.408,-0.971
10.431,4.984
6.015,-0.939
5.535,8.98
11.125,13.926
5.206,8.701
9.545,4.905
14.186,8.714
15.068,11.438
12.227,-1.579
7.681,-0.495
12.037,14.406
-6.074,7.289
14.243,-0.306
7.838,12.915
4.87,4.607
-0.831,4.655
9.923,4.794
5.3,5.721
10.948,11.387
14.967,8.883
4.5,4.532
3.656,7.594
14.224,8.317
8.247,5.614
12.105,14.301
7.845,-0.423
14.158,-0.449
14.077,9.204
14.616,0.904
13.843,9.811
-5.428,7.291
-5.408,9.032
-0.493,2.857
-6.124,8.21
-5.739,8.924
-1.607,5.436
14.128,0.133
-4.959,9.232
5.923,-0.809
7.531,-0.314
4.687,4.824
-4.511,8.295
11.6,14.882
7.4,5.716
6.009,8.944
-0.654,4.148
-1.702,3.024
5.378,5.587
14.341,8.657
9.664,12.478
10.462,4.666
7.066,-0.648
11.621,10.377
10.217,13.811
-5.956,7.7
5.682,-1.275
14.619,0.42
-5.082,9.087
5.876,-0.42
-5.72,9.283
4.314,4.062
4.911,4.489
12.024,14.477
11.049,14.8
15.146,9.156
4.467,8.512
9.552,5.399
9.213,5.121
11.423,10.833
-4.396,7.972
-5.702,7.818
7.575,-0.49
13.762,-0.581
11.778,-2.914
5.821,-0.602
15.659,11.482
3.955,4.311
8.692,5.801
12.342,14.625
5.492,-0.703
14.882,8.383
8.996,14.947
10.807,4.907
-1.12,4.341
11.068,10.84
8.49,12.995
-5.291,7.891
-0.803,3.75
-5.96,8.717
7.499,5.987
13.817,-0.411
11.625,-3.164
-5.626,8.594
-4.338,7.705
12.159,-1.953
13.88,-0.203
6.619,8.813
4.7,4.176
4.909,5.098
11.308,14.43
11.486,14.78
6.296,-1.068
6.954,-0.658
-0.664,2.518
11.993,14.204
4.735,5.759
12.028,14.522
-1.211,4.961
-5.574,7.22
14.091,8.299
-5.003,7.29
5.095,4.995
-1.43,3.484
5.137,6.014
11.454,10.531
14.919,11.458
-1.204,2.52
15.384,9.904
-1.627,2.933
10.682,13.623
6.957,9.15
-0.67,4.31
15.068,8.994
-1.415,4.467
4.841,4.132
3.882,7.357
5.86,-0.674
10.592,-4.132
5.326,-0.978
-5.005,9.256
3.97,4.262
-5.193,8.077
11.546,14.73
3.696,7.31
10.927,14.367
9.557,12.564
11.255,10.79
12.921,-0.713
14.482,0.279
5.144,-0.988
11.997,14.823
14.086,9.088
-6.007,7.134
-4.428,7.771
14.642,8.518
-1.004,5.256
15.32,9.078
5.813,-1.026
6.089,8.936
3.761,4.99
-1.732,3.129
14.287,10.066
6.164,-0.65
6.405,9.027
4.881,4.847
14.414,8.16
12.841,-1.133
11.79,-3.495
12.032,14.491
-5.143,7.257
11.968,14.448
9.518,13.18
-5.292,7.817
-5.352,8.346
11.993,10.592
4.959,8.49
14.275,-0.252
9.224,14.851
10.567,4.703
4.441,6.293
4.842,5.006
4.808,8.088
4.529,5.252
7.311,12.401
14.708,8.482
14.625,9.262
4.905,4.334
13.844,0.691
11.092,10.535
10.714,12.292
10.552,4.926
4.899,8.96
10.824,4.908
6.954,9.225
11.605,14.88
5.453,8.845
15.531,8.97
5.027,-1.155
15.214,8.728
-0.637,3.883
-1.196,2.613
-1.152,3.125
5.998,-0.908
8.911,14.902
14.328,0.318
11.486,-3.88
11.556,10.429
4.942,8.759
10.772,4.917
7.241,-1.055
14.391,8.198
10.054,14.778
10.484,4.703
11.456,-2.941
10.209,5.355
9.202,14.936
5.206,-0.913
10.929,-3.683
4.798,4.248
14.381,10.398
10.871,10.907
6.834,8.221
4.711,4.174
15.5,11.576
4.387,4.106
9.171,14.898
6.775,8.971
9.513,14.652
7.005,9.021
7.534,-0.893
-5.412,8.065
-0.486,4.039
15.253,8.661
9.988,13.015
11.625,10.393
3.815,5.066
6.73,8.687
10.58,13.751
-5.643,7.433
4.201,7.412
-1.518,3.928
14.977,11.521
11.467,15.3
-0.322,3.196
14.119,-0.01
15.104,10.54
14.091,-0.03
-0.478,3.567
5.958,-0.847
-0.565,2.711
10.351,4.908
-4.545,7.179
14.086,0.979
8.653,13.185
6.948,9.014
4.212,7.655
-5.211,9.275
10.498,14.237
10.592,-4.0
-1.42,6.133
7.942,-0.838
15.231,11.397
4.634,6.247
-0.346,3.807
11.031,14.415
7.515,5.978
4.373,8.562
6.801,-0.46
-1.077,5.313
11.004,-2.812
11.383,13.724
11.822,-1.65
8.905,5.928
-4.313,7.916
9.748,12.563
-0.438,3.604
-5.098,9.318
9.292,14.87
10.658,-3.562
15.703,11.508
8.104,-0.795
10.464,-4.316
4.572,5.752
-0.49,4.37
10.789,13.919
9.913,12.948
5.476,9.565
4.752,5.922
-0.825,3.695
-1.008,4.754
14.486,9.648
15.064,9.784
9.394,5.742
-0.867,3.627
10.497,12.057
7.897,-0.446
-5.338,9.082
5.784,-0.821
11.64,-2.085
9.127,12.781
7.613,-0.542
4.646,8.867
4.971,5.763
4.746,9.112
10.835,13.966
-4.986,9.146
5.588,9.484
6.224,-0.722
-1.031,3.949
4.926,5.508
11.2,12.196
-0.27,4.204
-1.159,4.103
11.758,15.008
11.464,14.745
12.966,-0.459
11.619,14.925
-1.469,5.476
3.988,5.371
9.112,13.215
-1.556,5.122
-5.346,6.961
7.574,-0.402
9.161,4.52
4.159,5.004
10.924,-4.238
13.377,0.094
8.697,5.371
9.419,5.376
11.479,-2.097
13.409,9.46
-0.415,3.115
9.396,4.689
10.202,13.746
-0.654,3.612
-1.125,5.5
10.095,12.473
5.407,-1.319
14.79,1.369
11.31,-3.569
4.941,5.863
-0.887,4.498
7.522,-0.494
10.332,15.128
14.278,8.286
-6.234,8.721
9.674,5.549
7.646,-0.638
9.932,15.16
6.827,8.451
8.066,-0.79
3.767,5.06
-5.039,8.507
-4.683,9.128
12.064,-1.802
4.999,8.663
13.54,-0.356
-1.716,5.128
7.413,-0.335
9.207,5.91
11.037,12.244
8.14,6.014
-1.414,5.192
14.075,9.858
9.848,5.162
10.254,-4.05
12.836,-0.789
9.935,12.612
7.768,-0.446
11.672,14.521
-5.041,8.484
7.675,-0.61
-1.115,4.391
12.405,-2.262
4.774,8.492
8.255,5.619
7.818,-0.463
12.216,-2.532
14.688,9.434
5.257,-1.407
4.816,9.031
-4.536,8.579
4.361,4.31
9.433,5.558
10.302,11.576
-0.719,4.676
5.297,5.23
-5.68,8.333
15.041,9.645
-1.472,5.618
12.824,-0.807
-1.145,2.763
5.356,5.14
10.151,5.319
9.938,5.259
11.208,-4.084
13.0,-1.704
9.655,12.482
11.731,11.008
14.042,9.037
5.28,8.89
-1.098,5.461
-4.884,8.876
12.872,-1.104
12.364,-2.986
12.344,-2.715
12.563,-2.655
11.91,-3.619
9.332,12.367
14.909,11.095
7.859,-0.467
10.314,12.178
-1.348,4.088
-1.192,5.37
-4.659,7.772
-1.383,5.032
11.447,11.337
9.519,5.776
6.537,9.397
-0.9,4.886
-0.689,3.749
12.825,-1.448
4.732,8.452
12.694,-2.319
-5.27,6.914
-4.943,7.842
3.585,4.664
6.4,8.906
12.842,-0.778
-4.281,7.965
9.978,4.793
10.566,-4.357
-1.017,4.059
10.353,-4.276
8.633,12.754
-4.789,9.163
4.535,5.07
9.005,14.98
-5.794,8.95
10.556,13.858
12.343,-1.838
10.099,14.51
-6.227,8.004
14.246,10.848
11.623,14.34
15.083,9.93
14.453,8.275
14.426,9.49
3.883,5.418
4.081,7.782
7.939,-0.847
8.684,4.924
-1.099,4.64
-0.916,4.969
4.6,5.578
-1.451,5.945
11.922,15.119
11.045,-4.085
14.133,8.787
10.766,13.26
11.448,10.954
5.426,5.534
14.146,8.878
11.227,-3.453
-5.525,9.179
12.383,14.858
13.439,-1.371
14.205,10.132
6.513,-0.644
10.995,-4.131
4.969,5.706
5.479,-1.447
10.9,15.082
10.78,-3.947
6.275,9.125
14.234,10.342
-1.388,4.307
4.152,5.936
15.592,9.711
11.776,-3.322
10.236,5.372
-4.545,7.293
10.947,10.745
5.191,-1.334
-5.806,7.44
10.128,5.312
14.567,0.561
4.826,8.907
6.125,-0.422
-1.596,5.632
4.969,4.172
15.333,10.864
10.499,15.28
9.942,12.364
7.073,9.05
12.692,-2.352
-1.217,3.056
15.344,11.313
15.025,8.374
10.763,-4.182
-6.466,7.446
5.811,-1.352
14.727,0.865
10.937,11.37
5.764,-0.707
3.901,7.475
4.963,4.161
10.064,5.127
11.194,15.356
9.795,14.384
7.032,9.058
10.546,-3.721
-1.429,2.772
13.504,0.062
-5.744,7.794
-4.716,8.738
14.611,8.507
-1.565,6.071
7.223,9.146
-0.7,4.272
-6.371,7.381
4.737,5.608
10.558,4.909
10.974,-3.193
11.195,14.398
-0.612,3.204
14.115,0.002
15.138,11.761
10.289,5.384
8.85,4.891
10.565,5.395
-5.404,7.739
13.357,-1.03
5.109,8.695
4.897,4.598
5.417,9.33
14.157,0.065
9.089,4.871
10.979,10.354
9.915,14.775
-6.039,8.197
8.908,12.629
12.234,15.406
5.393,5.327
12.014,14.813
3.816,6.222
14.109,0.33
8.851,4.882
15.635,10.529
6.152,8.878
5.981,-0.337
6.845,9.287
10.911,10.618
3.947,7.497
10.531,4.949
-5.573,7.924
15.343,8.892
11.378,13.879
6.045,-0.298
7.52,-0.623
11.452,14.854
14.894,9.981
14.885,8.38
9.646,14.116
5.212,-0.6
5.405,9.193
10.671,10.746
4.291,8.537
4.604,4.67
3.989,8.027
14.688,0.461
9.368,14.887
12.144,14.958
9.582,12.552
-1.651,3.123
-0.571,3.099
5.09,-1.09
7.745,-0.255
6.614,-0.787
7.589,6.019
15.013,8.984
-0.384,3.43
10.76,5.273
-1.126,5.019
-1.316,2.75
-4.8,9.214
11.444,15.134
10.474,11.579
11.025,10.356
4.666,8.445
5.112,-1.01
15.64,11.634
10.739,10.589
6.408,-1.489
4.219,3.799
10.775,13.65
7.076,9.168
6.832,8.21
3.779,4.934
5.855,8.667
-1.333,3.904
-4.358,8.255
-1.229,3.953
-4.607,8.443
-5.812,7.406
10.793,-4.148
5.773,-1.487
12.242,-1.433
6.555,0.078
10.151,14.802
15.706,11.111
3.628,5.678
10.409,15.279
15.147,9.979
10.965,10.416
10.587,11.579
7.208,9.151
-1.147,3.352
14.457,0.489
4.34,8.536
5.642,-0.784
10.958,12.455
-1.216,3.277
12.977,-1.775
14.004,-0.205
12.271,-3.105
10.245,5.299
-4.339,6.752
4.872,4.936
15.75,11.404
6.93,9.121
9.774,12.794
-6.233,7.859
5.293,-1.337
-5.45,7.317
-1.592,3.807
-1.4,3.167
-5.946,8.706
14.558,0.639
3.873,7.031
-1.248,4.04
13.769,10.204
10.655,10.729
9.12,4.598
-1.451,3.417
9.814,12.589
15.221,8.76
-4.88,8.999
14.846,1.587
4.205,7.81
14.652,0.698
11.979,14.255
14.371,8.03
4.794,5.322
13.264,-0.751
4.119,5.426
6.902,-0.881
8.898,14.918
11.936,14.369
10.218,-4.06
5.916,8.704
6.354,-1.184
-0.928,4.378
-4.356,8.021
14.725,9.36
11.256,-4.051
9.632,5.044
3.721,7.194
10.708,11.466
13.974,9.347
-5.641,8.573
-1.242,5.743
13.411,-0.715
3.955,5.455
5.232,-1.067
8.612,5.256
3.707,5.053
13.331,-1.203
12.086,14.595
14.846,8.693
4.697,7.855
11.364,11.548
-1.192,4.465
9.669,4.969
14.668,9.744
-5.145,9.349
9.145,4.727
-4.149,7.495
11.715,10.337
8.573,13.068
-6.216,8.55
11.056,-4.151
13.762,-0.412
5.142,4.826
5.27,-1.178
-1.512,6.141
3.97,5.411
4.982,8.796
11.318,14.628
14.57,10.415
6.381,8.711
7.127,5.853
-1.362,4.348
4.591,8.01
14.843,10.071
10.973,-2.96
9.355,5.286
-5.202,9.004
11.12,10.47
10.417,12.251
13.628,-1.194
6.177,-1.6
4.007,4.454
10.251,12.125
4.71,7.876
10.985,13.303
10.674,11.397
14.931,10.178
11.557,14.176
8.868,5.848
14.189,-0.244
-1.066,2.49
14.972,9.86
-0.654,3.6
15.273,9.246
6.395,-0.034
5.912,-0.445
10.606,14.596
13.586,-0.954
15.288,11.614
12.11,14.499
6.298,-1.552
3.948,4.354
3.652,6.119
5.961,-0.297
14.844,9.967
13.851,9.558
-1.231,5.62
3.632,4.94
4.511,8.021
8.304,5.464
7.799,-0.59
5.969,8.621
-4.608,7.211
11.279,15.156
5.203,5.38
8.58,5.735
10.197,-4.281
8.865,5.065
-4.992,9.128
11.572,11.619
14.229,10.774
4.016,4.35
9.923,14.273
11.032,11.5
15.786,9.904
5.693,-0.869
-4.662,7.87
6.065,8.375
5.931,9.501
14.47,9.754
-1.273,5.689
11.763,14.312
9.953,14.115
14.496,-0.054
9.852,-4.502
5.145,-0.801
7.845,-0.736
3.85,5.645
11.864,-3.261
11.618,11.137
3.619,7.249
13.484,0.196
8.32,5.532
-1.628,3.759
9.288,14.322
-5.648,7.586
14.96,11.304
13.688,-0.607
15.049,10.158
6.004,-0.351
11.079,-2.759
8.338,5.403
10.18,4.614
6.009,8.671
8.975,4.658
13.442,-0.491
6.352,-1.697
13.278,-0.831
4.644,7.613
8.234,5.182
-4.226,7.113
5.583,8.683
10.76,14.137
-1.687,4.178
-1.278,5.595
11.586,14.844
-1.082,2.734
14.358,10.117
8.92,5.577
3.895,4.175
13.047,-0.486
-1.38,4.954
7.7,-0.867
9.185,5.694
5.637,9.546
-5.416,8.44
8.348,5.814
3.584,5.431
10.843,-3.977
15.342,10.493
9.533,5.489
11.407,14.644
10.048,14.517
-5.251,8.475
-5.537,8.534
-1.405,5.005
-0.916,2.59
11.764,14.722
8.396,5.053
5.986,-0.386
11.006,11.573
-1.563,5.509
5.023,5.121
5.876,8.659
5.915,-1.298
-1.204,4.085
7.1,-1.091
11.487,11.639
4.523,7.768
-5.97,7.659
14.338,11.03
11.324,14.837
5.246,4.302
-5.952,7.529
4.244,6.213
-1.119,3.292
5.367,8.798
12.94,-1.082
9.611,14.808
11.95,10.692
4.076,5.561
5.728,-0.906
4.057,8.192
-5.775,8.584
5.414,5.702
11.498,11.355
9.437,14.204
5.627,8.718
13.842,9.502
13.386,-1.45
10.275,11.958
3.564,4.828
8.719,5.479
14.873,10.119
-4.383,7.678
-1.527,4.88
14.596,9.954
10.683,11.638
12.476,-1.176
12.061,14.421
14.183,10.848
14.994,9.686
9.663,12.438
14.049,8.668
5.837,-1.151
-1.398,4.317
-4.468,8.131
3.709,5.24
11.726,-3.817
-5.415,8.443
10.285,12.539
5.544,8.14
3.705,7.16
-1.096,4.851
3.926,8.088
5.898,-1.054
-1.777,6.485
6.03,-1.483
10.636,13.984
-5.649,9.021
4.94,7.649
12.444,-1.767
8.547,5.75
15.426,9.74
5.171,8.772
9.53,5.392
-4.307,7.934
11.211,11.093
8.189,5.355
-5.479,8.966
9.656,12.034
11.53,-2.09
6.5,-1.142
6.904,-0.516
15.064,11.291
4.722,4.807
9.117,5.262
10.965,14.513
-1.024,3.009
5.252,9.248
8.905,14.904
-1.521,4.642
5.976,-0.898
-5.668,8.989
15.176,11.29
12.521,-2.7
10.246,14.241
10.09,5.138
12.329,-2.926
12.024,10.546
4.384,6.257
9.006,5.298
14.405,8.649
10.378,14.477
10.965,13.32
13.031,-1.822
13.148,-1.654
9.42,5.534
11.458,15.159
9.245,5.07
-0.967,2.44
12.127,-3.254
3.614,5.082
4.818,5.253
8.907,14.828
12.768,-1.939
5.492,4.702
9.199,5.186
-1.492,4.401
4.35,3.94
5.685,5.329
3.875,4.737
9.523,12.566
-4.826,7.069
15.102,11.032
11.792,10.657
-0.58,2.833
11.889,14.425
5.244,5.228
11.813,10.775
9.222,13.104
9.494,5.052
5.809,-1.613
15.0,9.593
-1.081,5.128
9.616,4.804
6.649,-1.008
14.62,0.7
6.643,-1.478
14.946,9.7
13.942,10.534
8.923,5.601
10.671,-3.335
14.336,9.203
15.491,10.934
6.362,9.2
8.543,12.892
14.002,-0.183
10.594,-3.988
-1.551,4.796
7.754,-0.421
7.161,9.165
6.374,-0.902
-4.963,7.663
10.366,15.312
11.894,10.279
14.25,8.803
6.363,9.291
-5.618,9.249
-5.4,8.542
9.678,12.991
11.83,11.141
6.788,-0.853
13.891,-0.638
8.809,13.058
9.663,5.557
-0.94,3.165
-5.316,8.974
15.105,10.793
-5.643,9.031
4.397,4.857
12.738,-0.889
5.543,-1.632
-0.816,3.792
-4.455,8.397
-1.638,4.375
9.898,14.208
15.801,10.551
14.396,8.996
13.684,-0.286
-4.934,7.754
14.251,-0.307
11.79,-3.171
15.022,9.172
-4.526,8.975
-5.226,8.636
14.59,10.928
12.111,-2.549
10.21,13.795
6.752,-0.097
14.788,10.776
3.647,5.125
14.08,9.154
11.342,13.701
10.76,11.69
5.705,8.647
3.833,4.988
-1.248,5.208
8.938,5.001
14.681,9.058
10.232,4.804
9.413,5.434
12.244,-3.059
10.505,11.946
7.004,-1.049
-4.871,8.503
10.321,-4.008
11.818,-2.581
9.902,14.716
7.364,-0.094
9.38,15.022
3.722,5.294
14.605,10.143
10.785,13.472
11.671,-3.882
4.709,7.815
-0.855,3.35
-1.298,4.852
15.06,10.826
14.386,8.923
6.982,0.022
9.02,5.428
9.145,4.9
-5.418,8.605
8.658,5.899
11.648,-3.108
11.684,11.418
7.506,-0.605
-0.573,4.237
3.768,5.31
3.892,6.216
10.786,13.44
13.866,-0.217
4.782,8.371
9.244,5.416
-1.005,4.754
14.167,-0.274
14.409,8.965
3.781,5.163
8.912,5.149
8.943,14.973
10.096,12.102
-0.365,3.056
15.244,10.437
5.057,8.57
-4.959,7.66
3.677,6.016
11.142,13.559
5.709,-1.329
-4.638,7.196
4.677,7.713
-0.66,4.276
4.627,5.981
10.99,13.444
5.211,5.07
3.647,5.171
4.919,8.81
3.778,4.834
8.936,14.737
11.491,14.632
-1.792,5.438
9.424,5.289
4.234,8.267
15.293,9.439
9.465,12.528
9.268,5.121
3.761,5.032
-0.94,4.199
11.53,-3.814
10.592,11.512
4.928,5.83
9.749,5.226
8.288,5.804
4.718,4.722
9.09,5.642
5.899,-0.624
7.631,-0.159
6.624,-0.522
11.465,11.946
8.937,5.617
15.506,11.719
11.2,13.578
11.355,-3.698
5.95,-0.871
-0.872,3.564
-5.526,7.801
-4.444,8.29
12.603,-1.317
3.736,7.504
12.313,-2.286
10.187,-4.273
5.855,-0.784
5.843,-1.321
10.527,11.213
-0.494,3.131
-1.311,4.436
9.198,13.224
9.283,5.228
5.823,-1.651
13.106,-0.226
5.975,-1.23
5.517,-0.415
10.235,12.681
12.638,-1.914
9.069,13.057
-5.837,8.074
4.735,8.688
-1.263,3.967
9.143,4.665
9.954,11.427
-1.248,5.175
3.897,4.608
10.289,15.205
14.874,8.916
15.406,10.425
14.177,-0.307
10.957,13.239
9.722,5.264
-1.613,5.178
3.871,4.557
14.458,9.46
9.131,5.393
11.008,12.176
13.939,-0.723
-4.511,6.87
10.89,10.834
10.982,-2.922
6.626,9.148
7.511,-1.061
11.42,10.845
-1.377,4.958
9.688,5.337
-4.559,8.96
5.982,-0.875
10.405,15.317
-1.117,4.047
-1.329,4.983
-5.534,7.659
6.291,0.265
11.939,14.394
6.703,-0.667
6.843,8.823
-1.303,5.547
-6.072,7.956
3.978,7.786
3.921,4.398
6.771,-0.353
14.207,-0.414
9.231,15.056
9.927,5.203
-4.659,7.431
-1.314,3.338
4.315,3.997
15.119,8.679
-5.612,8.211
6.948,8.958
-0.546,4.664
10.182,11.486
6.423,-1.127
10.675,11.13
9.01,13.173
3.866,4.706
12.571,-2.251
-5.375,7.532
12.076,10.565
4.176,4.771
-4.804,8.255
13.096,-0.233
8.946,5.303
11.11,13.522
5.058,4.333
11.194,13.294
7.196,5.594
-5.821,7.734
14.231,9.141
11.324,14.251
15.649,11.008
11.475,11.333
10.479,13.286
6.009,-1.356
-1.228,5.816
-1.098,4.289
15.157,11.25
5.667,8.112
14.438,10.768
11.29,13.097
7.914,-0.81
14.573,9.516
-0.78,3.995
10.83,11.094
-1.314,6.033
14.258,9.154
10.422,-4.294
-6.109,7.083
8.655,5.419
14.547,0.66
7.037,5.772
9.392,5.844
11.199,-2.494
11.936,14.956
11.227,-3.622
6.364,9.065
10.779,13.408
-1.114,2.636
4.634,8.722
14.839,9.623
14.214,9.844
9.306,5.81
-0.928,2.533
-6.346,8.304
4.798,8.819
14.395,0.651
6.057,-1.119
5.124,-0.73
5.976,-1.677
4.814,4.602
8.572,13.352
11.943,14.926
12.116,-2.987
14.537,8.915
4.677,5.373
10.606,4.956
-1.069,2.701
9.285,12.146
13.973,9.569
-6.269,7.359
7.665,-0.571
14.524,0.538
11.265,15.371
6.321,-0.316
13.04,-1.933
4.84,4.468
10.276,14.047
11.512,15.495
9.888,14.818
14.168,8.298
-4.958,7.942
11.538,10.006
8.942,4.759
-6.382,7.775
14.468,10.324
6.18,9.022
4.021,5.52
-1.671,4.797
14.244,10.732
9.915,5.412
7.274,12.382
5.047,4.454
-0.593,4.799
11.805,10.788
-1.299,5.544
-5.877,7.239
8.125,5.423
5.893,-1.161
10.924,14.371
4.909,4.836
-5.047,9.037
14.83,9.288
11.156,-3.727
5.487,5.368
7.825,-0.482
11.716,10.656
-0.608,3.63
11.841,10.704
-4.981,8.887
6.337,9.478
-0.913,5.261
-1.392,2.773
7.085,-0.164
11.749,15.249
-0.412,4.269
11.607,15.257
14.213,8.311
5.036,-0.951
8.158,5.876
14.915,8.855
-5.402,9.051
-6.095,7.082
14.653,9.895
4.759,4.311
8.977,5.4
11.212,10.954
11.235,-2.512
-1.427,2.782
12.471,-2.68
12.243,15.412
-1.441,6.15
13.964,8.752
13.885,10.449
9.355,5.789
-5.225,7.141
11.634,15.4
10.476,-4.046
-6.55,7.973
13.368,-1.425
11.672,15.404
4.109,5.503
14.749,0.754
9.921,14.955
-1.71,3.671
9.292,12.427
14.441,9.41
-1.441,6.009
11.077,10.658
4.79,8.92
11.621,15.063
-4.482,8.798
11.127,10.894
-0.566,2.843
-1.257,3.406
4.029,7.917
5.916,8.995
8.494,5.77
-1.643,3.11
3.827,6.102
-1.762,3.364
9.463,14.485
14.494,9.292
-0.954,5.3
10.591,4.86
14.126,8.579
9.856,5.396
7.263,-1.061
13.928,0.526
-0.772,3.859
10.163,5.274
9.415,14.445
6.37,8.941
6.76,-0.834
14.902,8.845
5.618,9.335
14.91,8.463
11.854,-3.273
14.601,0.385
10.639,13.639
7.207,9.186
-0.735,3.979
-6.478,7.725
7.61,-0.65
6.894,9.184
5.337,9.149
10.82,13.516
4.506,6.133
12.338,15.249
9.637,14.628
4.534,3.922
4.95,8.949
14.697,0.936
9.142,12.693
12.177,15.385
6.385,-1.045
5.12,-0.477
-4.569,8.137
14.4,8.345
5.364,8.758
14.386,8.455
15.252,8.983
6.921,9.114
11.898,10.847
5.152,-0.413
-0.439,3.58
-1.643,2.945
9.058,4.771
11.978,15.355
7.548,-1.026
12.097,15.2
4.736,7.69
14.484,1.307
8.117,5.966
14.394,8.212
-0.637,3.153
14.586,1.407
8.737,6.02
12.278,15.188
14.291,0.712
5.032,4.23
-4.757,9.088
10.888,11.113
9.653,12.804
14.395,8.189
8.511,5.258
14.687,1.416
5.196,4.999
5.777,-0.22
12.43,-2.848
-1.744,3.662
8.416,5.164
-6.416,8.041
10.571,14.153
15.439,10.123
5.548,8.623
4.857,4.503
11.934,-1.699
-5.243,8.083
11.322,11.778
13.094,-0.284
-1.249,4.35
7.146,-0.024
4.573,8.308
4.041,4.87
6.924,-1.305
10.667,14.839
9.779,12.806
6.471,8.695
-4.188,7.043
-0.812,4.462
6.478,-0.53
15.113,9.795
8.726,5.629
9.716,5.137
8.374,13.51
11.273,11.381
6.466,9.449
-5.014,7.13
11.488,-3.891
11.851,-2.288
-1.64,6.123
6.606,0.444
6.087,-1.294
3.859,4.705
15.2,9.42
11.452,14.76
11.233,14.545
6.296,8.854
-4.285,7.847
-1.183,5.173
-1.438,5.128
14.201,8.789
-4.388,7.887
9.382,4.889
13.938,9.89
11.449,11.393
5.321,9.503
-4.717,7.276
-4.956,7.277
13.407,-1.158
-0.309,3.082
6.735,-0.503
-0.878,4.544
4.787,4.494
5.61,-1.421
11.862,14.865
11.958,-1.746
5.976,8.93
9.511,14.296
-1.2,4.597
5.604,9.575
15.287,9.472
6.572,0.357
10.197,4.721
5.599,5.216
11.62,10.604
8.92,14.925
15.311,9.541
15.257,11.311
11.904,14.254
3.769,6.753
-4.3,6.953
-0.701,2.64
10.683,14.885
9.114,5.365
-4.355,7.069
10.753,11.525
13.493,-1.216
15.544,11.504
14.898,9.533
12.054,14.471
11.773,11.2
11.403,11.984
5.664,9.187
14.169,10.469
12.206,-1.987
12.476,-2.46
11.453,14.734
15.235,9.913
6.708,0.116
10.486,-4.141
9.439,5.718
10.73,15.37
11.549,11.504
13.779,-0.359
10.388,15.295
11.867,-2.662
4.833,4.357
12.748,-1.84
13.359,0.138
5.509,9.354
15.015,9.878
10.862,14.281
10.374,5.02
10.477,-4.179
6.574,0.449
3.93,7.961
11.384,14.81
-4.241,6.938
5.211,4.463
3.877,5.693
-0.595,3.098
11.046,-3.541
11.34,11.481
-4.699,8.593
11.713,10.98
6.32,-0.252
5.642,8.464
4.968,8.51
9.197,4.942
11.229,12.18
-0.666,3.871
10.024,12.679
14.061,9.154
15.534,9.566
-5.125,7.577
7.406,-0.237
-1.171,3.953
9.22,14.918
9.976,4.712
14.73,10.796
6.619,-0.44
9.085,12.671
-1.274,4.268
